1951,Musical adaptation about an orphan who runs away from an orphanage and hooks up with a group of boys trained to be pickpockets by an elderly mentor.
1952,A naive prostitute and his sickly friend struggle to survive on the streets of New York City.
1953,A pair of NYC cops in the Narcotics Bureau stumble onto a drug smuggling job with a French connection.
1954,"Rocky Balboa, a small-time boxer gets a supremely rare chance to fight the heavy-weight champion, Apollo Creed, in a bout in which he strives to go the distance for his self-respect."
1955,"A just-divorced man must learn to care for his son on his own, and then must fight in court to keep custody of him."
1956,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father, and the guilt-ridden younger son."
1957,"Two British track athletes, one a determined Jew and the other a devout Christian, compete in the 1924 Olympics."
1958,Follows hard-to-please Aurora looking for love and her daughter's family problems.
1959,"In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter."
1960,The story of the final Emperor of China.
1961,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.
1962,An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.
1963,"The life and times of Virgil Starkwell, inept bank robber."
1964,A small-town detective searching for a missing man has only one lead: a connection with a New York prostitute.
1965,"Young punk Otto becomes a repo man after helping to steal a car, and stumbles into a world of wackiness as a result."
1966,"A group of young upper-class Manhattanites are blithely passing through the gala debutante season, when an unusual outsider joins them and stirs them up."
1967,"Fifteen-year-old Sarah accidentally wishes her baby half-brother, Toby, away to the Goblin King Jareth who will keep Toby if Sarah does not complete his Labyrinth in thirteen hours."
1968,"Five high school students, all different stereotypes, meet in detention, where they pour their hearts out to each other, and discover how they have a lot more in common than they thought."
1969,A teenage boy is haunted in his dreams by Freddy Krueger who is out to possess him to continue his murdering in the real world.
1970,Survivors of undead serial killer Freddy Krueger - who stalks his victims in their dreams - learn to take control of their own dreams in order to fight back.
1971,"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may know the way to defeat him for good."
1972,"Alice, having survived the previous installment of the Nightmare series, finds the deadly dreams of Freddy Krueger starting once again..."
1973,Freddy Krueger returns once again to haunt both the dreams of his daughter and Springwood's last surviving teenager.
1974,"A group of camp counselors is stalked and murdered by an unknown assailant while trying to reopen a summer camp which, years before, was the site of a child's drowning."
1975,"Mrs. Voorhees is dead, and Camp Crystal Lake is shut down, but a camp next to the infamous place is stalked by an unknown assailant. Is it Mrs. Voorhees' son Jason, who did not really drown in the lake some 30 years before?"
1976,"Having escaped, Jason Voorhees is back, hockey mask and all, to continue his murderous rampage across Camp Crystal Lake."
1977,"After being mortally wounded and taken to the morgue, murderer Jason Voorhees spontaneously revives and embarks on a killing spree as he makes his way back to his home at Camp Crystal Lake."
1978,"Still haunted by his past, Tommy Jarvis - who, as a child, killed Jason Voorhees - wonders if the serial killer is connected to a series of brutal murders occurring in and around the secluded halfway house where he now lives."
1979,"Tommy Jarvis goes to the graveyard to get rid of Jason Voorhees' body once and for all, but inadvertently brings him back to life instead. The newly revived killer once again seeks revenge, and Tommy may be the only one who can defeat him."
1980,"Years after Tommy Jarvis chained him underwater at Camp Crystal Lake, Jason Voorhees returns to the camp grounds when he is accidentally released from his prison by a teenager with psychic powers."
1981,"A passing boat bound for New York pulls Jason Voorhees along for the ride. Look out New York, here comes hell in a hockey mask."
1982,"On Halloween night of 1963, 6-year old Michael Myers stabbed his sister to death. After sitting in a mental hospital for 15 years, Myers escapes and returns to Haddonfield to kill."
1983,"While Sheriff Brackett and Dr. Loomis hunt for Michael Myers, a traumatized Laurie is rushed to hospital, and the serial killer is not far behind her."
1984,A large Halloween mask-making company has plans to kill millions of American children with something sinister hidden in Halloween masks.
1985,"Ten years after his original massacre, the invalid Michael Myers awakens and returns to Haddonfield to kill his seven-year-old niece on Halloween. Can Dr. Loomis stop him?"
1986,It's one year later after the events of Halloween 4. Michael survives the shootings and on October 31st he returns with a vengeance...
1987,"A masked killer stalks four teenagers, responsible for the accidental death of a little girl six years earlier, at their high school's senior prom."
1988,"Thirty years after her accidental death at the 1957 senior prom, the tortured spirit of prom queen, Mary Lou Maloney, returns and she is out for revenge."
1989,A murdered high school girl returns from the grave and hypnotizes a student into helping her commit revenge murders.
1990,A religious fanatic stalks four teens he feels have transgressed the law of god.
1991,"A single mother gives her son a much sought after doll for his birthday, only to discover that it is possessed by the soul of a serial killer."
1992,"Chucky's back as the doll possessed by the soul of a serial killer, butchering all who stand in his way of possessing the body of a boy."
1993,"Chucky, the doll possessed by a serial killer, returns for revenge against Andy, the young boy that defeated him and has since become adult."
1994,A family's home is haunted by a host of ghosts.
1995,"The Freeling family have a new house, but their troubles with supernatural forces don't seem to be over."
1996,"Carol Anne is staying with her aunt in a highrise building, and the supernatural forces that have haunted her previously follow her there."
1997,"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter."
1998,"A girl once possessed by a demon finds that it still lurks within her. Meanwhile, a priest investigates the death of the girl's exorcist."
1999,"A police lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased 'Gemini' serial killer, lead him to question the patients of a psychiatric ward."
2000,"A veteran cop, Murtaugh, is partnered with a young suicidal cop, Riggs. Both having one thing in common; hating working in pairs. Now they must learn to work with one another to stop a gang of drug smugglers."
2001,Riggs and Murtaugh are on the trail of South African diplomats who are using their immunity to engage in criminal activities.
2002,Martin Riggs and Roger Murtaugh pursue an arms dealer who is a former LAPD officer.
2003,A boy inadvertantly breaks 3 important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.
2004,"The Gremlins are back, and this time, they've taken total control over the building of a media mogul."
2005,"In order to save their home from foreclosure, a group of misfits set out to find a pirate's ancient treasure."
2006,"A young thief, seeking revenge over the death of his brother, is trained by the once great, but aged Zorro, who is also seeking a vengeance of his own."
2009,"With the world ravaged by the greenhouse effect and overpopulation, an NYPD detective investigates the murder of a CEO with ties to the world's main food supply."
2010,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences."
2011,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985... without interfering with his first trip."
2012,"Enjoying a peaceable existence in 1885, Doctor Emmet Brown is about to be killed by Buford ""Mad Dog"" Tannen. Marty McFly travels back in time to save his friend."
2013,A group of passengers struggle to survive and escape when their ocean liner completely capsizes at sea.
2014,A mother and daughter find their personalities switched and have to live each other's lives on one strange Friday.
2015,A college professor invents an anti-gravity substance which a corrupt businessman wants for himself.
2016,"The adventures of two idiotic outlaw wannabees,Amos and Theodore."
2017,"Tom the Piper's Son is about to marry Mary Quite Contrary. On the eve of their wedding, evil miser Barnaby..."
2018,The story of a young deer growing up in the forest after his mother is shot by hunters.
2019,A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.
2020,Rich and bored aristocrats in Rococo France play high-stakes games of passion and betrayal.
2021,A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis when they assassinate his father and free their desert world from the emperor's rule.
2022,"The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross."
2023,"In the midst of trying to legitimize his business dealings in New York and Italy in 1979, aging Mafia don Michael Corleone seeks to avow for his sins while taking a young protégé under his wing."
2024,"A telephone operator living an empty, amoral life finds God and loses him again."
2025,A man marries his landlady so he can take advantage of her daughter.
2026,The new kid in town stumbles across something sinister about the town's method of transforming its unruly teens into upstanding citizens.
2027,Takeoff on the Godfather with the son of a mafia king taking over for his dying father
2028,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action."
2029,Billy is a gay fine-arts photographer who falls in love with straight coffee-shop waiter Gabriel.
2031,"Professor Dooley takes home a duck from his research laboratory as a toy for his son, but soon finds out that it lays golden eggs."
2032,A young man who works in the mailroom at a TV network wants to move up the corporate ladder but finds himself stymied by his selfish boss...
2033,A young boy and a bunch of misfit friends embark on a quest to find a dark magic item of ultimate power before a diabolical tyrant can.
2034,"A research vessel finds a missing ship, commanded by a mysterious scientist, on the edge of a black hole."
2035,"In this comedy, Peter Ustinov is the famous pirate's ghost that returns to our time. Blackbeard has..."
2036,"By accident, the 12-year-old Preston is given a blank check and when he fills in $1,000,000 - he is able to get it..."
2037,"Small-time crook Harry Bundage discovers that the old manor house where Lady St. Edmund resides, with..."
2038,"A UFO is stranded on earth and impounded by the US government. Its pilot, a cat with a collar that has special powers..."
2039,"An American boy and girl, spending six months in Kenya with their scientist parents adopt a cheetah..."
2040,"Some college students manage to persuade the town's big businessman, A. J. Arno, to donate a computer to their college..."
2041,Cartoonist Woody becomes the superhero he draws. Using his gadgets he helps a Soviet spy defect to the West.
2042,Gordon Bombay is forced to withdraw from the minor hockey league with a knee injury. Much to his surprise...
2043,A wily old codger matches wits with the king of the leprechauns and helps play matchmaker for his daughter and the strapping lad who has replaced him as caretaker.
2044,"When Max dies in an accident, he goes straight to hell. But the devil Barney makes him an offer: if..."
2045,The witty Nonni and the stuck-up city-boy Harry are the only ones to survive a massacre of a gang of...
2046,"In 1978, a boy is moved 8 years into the future and has an adventure with the alien ship that is responsible for that."
2047,An eccentric millionaire and his grandchildren are embroiled in the plights of some forest gnomes who are searching for the rest of their tribe...
2048,"Basil, the rodent Sherlock Holmes, investigates the kidnapping of a toy-maker and uncovers its link to his arch-enemy, Professor Ratigan."
2049,"A happy and unbelievably lucky young Irish immigrant, John Lawless, lands a job as the butler of an unconventional millionaire..."
2050,The adorable little VW helps its owners break up a counterfeiting ring in Mexico.
2051,"Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. Unbeknownst to Herbie's driver, thieves have hidden a cache of stolen diamonds in Herbie's gas tank, and are now trying to get them back."
2052,"After three centuries, three witch sisters are resurrected in Salem Massachusetts on Halloween night, and it is up to two teen-agers, a young girl, and an immortal cat to put an end to the witches' reign of terror once and for all."
2053,"The Szalinski family is back, this time hilarious disaster strikes when an experiment causes their new toddler son to grow many stories tall."
2054,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.
2055,This saga of the old west involves twin brothers who compete for possession of a rickety cow town founded by their father while a crooked mayor tries to put an end to the competitors so he can inherit the town himself.
2056,"In 19th century England young Mary Grant and her brother Robert Grant embark on a dangerous quest to find their missing father,sea captain Grant,who vanished somewhere along the Chilean coast."
2057,"The story of three pets, a cat and two dogs, who lose their owners when they are all on vacation. Can they find their way home?"
2058,"In a desperate attempt to prove his innocence, a skilled police negotiator accused of corruption and murder takes hostages in a government office to gain the time he needs to find the truth."
2059,"Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together."
2060,"Two childhood friends are pro athletes of a national sport called BASEketball, a hybrid of baseball and basketball, and must deal with a greedy businessman scheming against their team."
2061,A documentary about the production of  (1996) and the people who made it.
2062,"When the father of privileged Rosina da Silva violently dies, she decides to pass herself off as a gentile..."
2064,"Director Michael Moore pursues GM CEO Roger Smith to confront him about the harm he did to Flint, Michigan with his massive downsizing."
2065,"In 1930s New Jersey, a movie character walks off the screen and into the real world."
2066,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses and duplicitous dames."
2067,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during the First World War and then the October Revolution."
2068,"Two young Swedish children experience the many comedies and tragedies of their family, the Ekdahls."
2069,"In 1940s Texas, an elderly woman is determined to visit her childhood home for one last time."
2070,"A broken-down, middle-aged country singer gets a new wife, reaches out to his long-lost daughter, and tries to put his troubled life back together."
2071,The story of the discovery of the AIDS epidemic and the political infighting of the scientific community hampering the early fight with it.
2072,An overstressed suburbanite and his paramilitaric neighbor struggle to prove their paranoid theory that the new family in town is a front for a cannibalistic cult.
2073,"Five college buddies from the University of Texas circa 1971 embark on a final road trip odyssey across the Mexican border before facing up to uncertain futures, in Vietnam and otherwise."
2074,"After a chance meeting at a hotel in 1957, a Holocaust survivor and the Nazi officer who tortured her resume their sadomasochistic relationship."
2075,A German stage actor finds unexpected success and mixed blessings in the popularity of his performance...
2076,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
2077,"In the 1930s, a tomboyish girl runs away from her guardian to join her single father who is 2,000 miles away, because there was work there."
2078,Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.
2079,"The adventures of the kidnapped boy David Balfour and his new friend, the former Jacobite rebel Alan Breck Stewart, in Scotland in 1752."
2080,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.
2081,A mermaid princess makes a Faustian bargain with an unscrupulous sea-witch in order to meet a human prince on land.
2082,A self-centered lawyer is sentenced to community service coaching a rag tag youth hockey team.
2083,The Muppet characters tell their version of the classic tale of an old and bitter miser's redemption on Christmas Eve.
2084,A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.
2085,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement."
2087,"Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan."
2088,The adventures of the sailor man and his friends in the seaside town of Sweethaven.
2089,"The R.A.S. agents, Miss Bianca and Bernard, race to Australia to save a boy and a rare golden eagle from a murderous poacher."
2090,Two mice of the Rescue Aid Society search for a little girl kidnapped by unscrupulous treasure hunters.
2091,"Tia and her brother Tony have supernatural powers, can communicate and move things with the power of their mind alone..."
2092,"Jafar comes for revenge on Aladdin, using a foolish thief and Iago's treachery to find a way back into power."
2093,"Dorothy, saved from a psychiatric experiment by a mysterious girl, is somehow called back to Oz when a vain witch and the Nome King destroy everything that makes the magical land beautiful."
2094,A young pilot stumbles onto a prototype jetpack that allows him to become a high flying masked hero.
2095,A lawyer makes an interesting discovery that could affect his chances of getting elected to office.
2096,"After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies."
2097,"In a small American town, a diabolical circus and its demonic proprietor prey on the townsfolk."
2098,"When Professor Brainard experiments further on Flubber derivatives, he gets in trouble and only his students can help."
2099,"The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear."
2100,A young man is reunited with a mermaid who saves him from drowning as a boy and falls in love not knowing who/what she is.
2102,"Mickey Mouse, piloting a steamboat, delights his passenger, Minnie, by making musical instruments out of the menagerie on deck."
2104,"Coming-of-age adventure about two teenage brothers and their struggles to grow up, on their own, after their mother dies and their father leaves them."
2105,A computer hacker is abducted into the digital world and forced to participate in gladiatorial games where his only chance of escape is with the help of a heroic security program.
2106,The story of a close-knit group of young kids in Nazi Germany who listen to banned swing music from the US...
2107,"Laurie Strode, now the dean of a Northern California private school with an assumed name, must battle the Shape one last time and now the life of her own son hangs in the balance."
2108,"With the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early-90s Los Angeles."
2109,An idiotic man struggles to make it through life on his own in St. Louis.
2110,Film noir parody with a detective uncovering a sinister plot. Characters from real noirs appear as scenes from various films are intercut.
2111,Steve Martin comedy about brain transplantation.
2112,Grand Canyon revolved around six residents from different backgrounds whose lives intertwine in modern-day Los Angeles...
2113,"In a very old textile mill, with a serious rat infestation, the workers discover a horrifying secret deep in the basement."
2114,"The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other."
2115,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees, and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace."
2116,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle Earth.
2117,George Orwell's novel of a totalitarian future society in which a man whose daily work is rewriting history tries to rebel by falling in love.
2118,A man awakens from a coma to discover he has a psychic detective ability.
2119,A group of people try to survive when machines start to come alive and become homicidal.
2120,"A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected."
2121,"A friendly St. Bernard named ""Cujo"" contracts rabies and conducts a reign of terror on a small American town."
2122,A young couple is trapped in a remote town where a dangerous religious cult of children believe everyone over the age of 18 must be killed.
2123,A dog returns from the dead looking for revenge on his killer using an orphan girl who can talk to animals.
2124,Con artists plan to fleece the eccentric family using an accomplice who claims to be their long lost Uncle Fester.
2125,"The ""real"" story of Cinderella. A refreshing new take on the classic fairy tale."
2126,A shady police detective finds himself in the middle of a murder conspiracy at an important boxing match in an Atlantic City casino.
2129,"In Tibet's Changtang region, nomads harvest salt to buy barley. A clan prepares four of its men for an annual trek to Lake Tsento..."
2130,"In a corrupt city, a small-time gangster and the estranged wife of a pot dealer finds themselves thrown together in an escapade of love, money, drugs, and danger."
2131,"A married daughter who longs for her mother's love gets visited by the latter, a successful concert pianist."
2132,"A bitter aging couple with the help of alcohol, use a young couple to fuel anguish and emotional pain towards each other."
2133,"Chris Parker agrees to babysit after her ""dread"" date stands her up. Expecting a dull evening, Chris settles down with three kids for a night of TV..."
2134,"Two high school nerds attempt to create the perfect woman, but she turns out to be more than that."
2135,"After the animal communicating veterinarian goes too far for his clientèle, he and his friends escape their hometown to sea in search of the Great Pink Sea Snail."
2136,"To improve his social life, a nerdish professor drinks a potion that temporarily turns him into the handsome, but obnoxious, Buddy Love."
2137,A gentle and wise grey spider with a flair for promotion pledges to save a young pig from slaughter for dinner food.
2138,A group of rabbits flee their doomed warren and face many dangers to find and protect their new home.
2139,"To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she ever suspected."
2140,"On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal, and so restore order to his world."
2141,"While emigrating to the United States, a young Russian mouse gets separated from his family and must relocate them while trying to survive in a new country."
2142,"A family of Emigre mice decide to move out to the west, unaware that they are falling into a trap perpetrated by a smooth talking cat."
2143,A young man must stop the Lord of Darkness from both destroying daylight and marrying the woman he loves.
2144,"A young girl's ""sweet sixteenth"" birthday becomes anything but special as she suffers from every embarrassment possible."
2145,A poor girl must choose between the affections of her doting childhood sweetheart and a rich but sensitive playboy.
2146,"A group of friends, just out of college, struggle with adulthood."
2147,A young Cro-Magnon woman is raised by Neanderthals.
2148,A troubled writer moves into a haunted house after inheriting it from his aunt.
2149,The new owner of a sinister house gets involved with reanimated corpses and demons searching for an ancient Aztec skull with magic powers.
2150,"A comic allegory about a traveling Bushman who encounters modern civilization and its stranger aspects, including a clumsy scientist and a band of revolutionaries."
2151,"Xixo is back again. This time, his children accidentally stow away on a fast-moving poachers' truck..."
2152,Story of a golden retriever who can play football.
2153,Two British agents (John Steed and Emma Peel) team up to stop Sir August De Wynter from destroying the world with a weather changing machine.
2154,"Stella is a highly successful, forty-something San Francisco stock broker who is persuaded by her colorful..."
2155,This semiautobiographical story follows a lower-middle-class teenager (Lyonne) and her neurotic family in 1976 Tinseltown.
2157,"Horty, a French foundry worker, wins a contest and is sent to see the sailing of the Titanic. In England..."
2158,Henry II picks up where the original (Henry: Portrait of a Serial Killer) left off. Henry (Neil Giuntoli)...
2159,"Based on the true life serial killer, Henry Lee Lucas."
2160,"A young couple move into a new apartment, only to be surrounded by peculiar neighbors and occurrences. When the wife becomes mysteriously pregnant, paranoia over the safety of her unborn child begins controlling her life."
2161,A troubled boy dives into a wonderous fantasy world through the pages of a mysterious book.
2162,A young boy with a distant father enters a world of make-believe and magic through a portal within an antique book.
2163,A group of scientists band together to save the world from mutated tomatoes that KILL!
2164,When the grandson of a gun wielding woman is murdered by neo-nazi surf punks in the post-apocalyptic future...
2165,Unhappy couples fall apart and hop into other beds with other people.
2166,Two friends must choose whether to help a third friend who was arrested in Malaysia for drug possession.
2167,"A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires."
2168,"Young Cuban Rafael just buried his mother, and comes to Houston to meet his father John for the first time..."
2169,"Two college roommates go out and party, resulting in bad grades. They learn of the clause that says, ""If your roommate dies, you get an A,"" and decide to find someone who is on the verge, so to speak, to move in with them."
2170,"Ryan Harrison is framed for murder and must prove himself innocent by finding a mysterious one-eyed, one-armed, one-legged man after escaping from a bus accident on the way to jail."
2171,"An unlucky in love nurse finds her life taking a detour when her mother places a personals ad in the paper, while on the other side of Boston, a plumber is trying to change careers."
2173,"Men seeking relief from the Black Death, guided by a boy's vision, dig a tunnel from 14th century England to 20th century New Zealand."
2174,"A couple of recently deceased ghosts contract the services of a ""bio-exorcist"" in order to remove the obnoxious new owners of their house."
2175,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex."
2176,"Two young men strangle their ""inferior"" classmate, hide his body in their apartment, and invite his friends and family to a dinner party as a means to challenge the ""perfection"" of their crime."
2177,Lighthearted suspense film about a phony psychic/con artist and her taxi driver/private investigator boyfriend who encounter a pair of serial kidnappers while trailing a missing heir in California.
2178,"A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man."
2179,"A French intelligence agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missle Crisis, and then back to France to break up an international Russian spy ring."
2180,An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the West.
2181,"Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them."
2182,True story of an innocent man mistaken for a criminal.
2183,A family vacationing in Morocco accidentally stumble on to an assassination plot and the conspirators are determined to prevent them from interfering.
2184,"The trouble with Harry is that he's dead, and everyone seems to have a different idea of what needs to be done with his body..."
2185,"Refusing to give into police investigators' questions of suspicion, due to the seal of confession, a priest becomes the prime suspect in a murder."
2186,A psychotic socialite confronts a pro tennis star with a theory on how two complete strangers can get away with murder...a theory that he plans to implement.
2187,A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high society entertainer.
2188,Famous 70s NYC nightclub seen and told through the eyes of a young employee.
2190,"Three women each claim to be the widow of 1950s doo-wop singer Frankie Lymon, claiming legal rights to his estate."
2191,"Gordon Comstock is a copywriter at an ad agency, and his girlfriend Rosemary is a designer. Gordon believes he is a genius..."
2193,A reluctant dwarf must play a critical role in protecting a special baby from an evil queen.
2194,"Federal Agent Eliot Ness sets out to stop Al Capone; because of rampant corruption, he assembles a small, hand-picked team."
2195,A loser finds success in the revenge-for-hire business.
2196,Action star Jean Claude Van Damme plays a fashion designer who must join forces with a C.I.A. agent to combat terrorism.
2201,A happily married London barrister falls in love with the accused poisoner he is defending.
2202,Several survivors of a torpedoed ship find themselves in the same boat with one of the men who sunk it.
2203,"A young woman discovers her visiting ""Uncle Charlie"" may not be the man he seems to be."
2204,Aircraft factory worker Barry Kane goes on the run across the United States when he is wrongly accused of starting a fire that killed his best friend.
2206,"A shy young heiress marries a charming gentleman, and soon begins to suspect he is planning to murder her."
2207,"In Cornwall, around 1800, a young woman discovers that she's living near a gang of criminals who arrange shipwrecks for profit."
2208,"While traveling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train."
2209,Man on the run from a murder charge enlists a beautiful stranger who must put herself at risk for his cause.
2210,"A Scotland Yard undercover detective is on the trail of a saboteur who is part of a plot to set off a bomb in London. But when the detective's cover is blown, the plot begins to unravel."
2211,"After three British agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences."
2212,"A man and his wife receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet."
2218,"During the Irish revolution, a family earns a big inheritance. They start leading a rich life forgetting what the most important values are."
2221,"Alice White is the daughter of a shopkeeper in 1920's London. Her boyfriend, Frank Webber is a Scotland..."
2231,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.
2232,7 complete strangers of widely varying personality characteristics are involuntarily placed in an endless kafkaesque maze containing deadly traps.
2236,A young boy with stunted growth is convinced that God has a great purpose for him.
2237,The film follows the life of famous 1970s runner Steve Prefontaine from his youth days in Oregon to...
2238,"Pasqualino, an Italian everyman, deserts the army during World War II. Germans capture him and send him to a prison camp..."
2239,"A rich woman, Raffaella, and some friends rent a yacht to sail the Mediterranean Sea during summer. The sailor..."
2240,"When a boy comes to a new school and gets harassed by a bully, he acquires the services of the school's most feared kid as a bodyguard."
2241,"A young boy spends one crazy night out, but soon realizes the woman he hooked up with is his roommate's mother."
2243,"Take two rival TV reporters: one handsome, one talented, both male. Add one producer, female. Mix well and watch the sparks fly."
2245,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss's job."
2247,
2248,A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.
2249,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs."
2250,A mother of two sons finds life considerably difficult on her own after the death of her beloved husband...
2252,"A not-so-nice man rescues passengers from a crashed airliner, only to see someone else take credit."
2253,"When a military general inherits a toy making company and begins making war toys, his employees band together to stop him before he ruins the name of Zevo Toys forever."
2255,An 'Airplane'-style spoof of hospital soap operas: a brilliant young trainee can't stand the sight of...
2256,Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion...
2257,The 16 years old amateur photographer Charles accidentally takes a photo of Laura - and falls in love with her...
2259,Best friends and their daughters holiday in Rio only for one to fall for the other's daughter.
2260,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers."
2261,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.
2262,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends."
2263,"Around the world, the signs of the apocalypse--as outlined in the Book of Revelation--seem to be coming to pass in the wake of a mysterious wanderer..."
2264,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.
2265,A businessman finds he and his friends the prisoners of a sadistic judge and his equally odd family in the backwoods of a bizarre mansion.
2266,A clairvoyant thinks she's met her husband to be because she's seen him in her dreams. They marry quickly...
2267,Cynthia comes forward to talk to detective John about the murder of her best friend's husband. The story is told as a series of flashbacks...
2268,Neo military lawyer Kaffee defends Marines accused of murder; they contend they were acting under orders.
2269,"A married woman agrees to have sex with another man for $1,000,000."
2271,"Comedy writer Jerry Stahl, whose $6000-a-week heroin habit had him taking his infant daughter along..."
2272,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.
2273,Two cops team up to get back a kidnapped daughter.
2275,"In the post-apocalyptic world of 1960s Nevada, a rock 'n' roll samurai takes a young boy under his protection."
2276,"This fictionalized story, based on the family life of writer James Jones, is an emotionless slice-of-life story..."
2278,A freelancing former US intelligence agent tries to track down a mysterious package that is wanted by both the Irish and the Russians.
2279,A college student suspects a series of bizarre deaths are connected to certain urban legends.
2280,Clay (as in the title) is a young man in a small town who witnesses his friend kill himself because...
2282,A Baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his...
2283,"The American artist couple Port and Kit Moresby travel aimlessly through Africa, searching for new experiences that could give sense to their relationship. But the flight to distant regions only leads both deeper into despair."
2284,The movie tells the story of the bandit queen Phoolan Devi who was sent to prison in 1983 and got free in 1994...
2285,"In this allegorical story, a revolution led by pupil Mick Travis takes place at an old established private school in England."
2287,The earliest atomic tests in New Mexico cause common ants to mutate into giant man-eating monsters that threaten civilization.
2288,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.
2289,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?
2290,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films."
2291,"An uncommonly gentle young man, who happens to have scissors for hands, falls in love with a beautiful girl."
2294,A rather neurotic ant tries to break from his totalitarian society while trying to win the affection of the princess he loves.
